2,2015-11-28,2.0
2,2015-12-03,1.0
2,2015-12-08,3.0
2,2015-12-13,3.0
2,2015-12-18,1.0
2,2015-12-23,2.0
2,2015-12-28,7.0
2,2016-01-02,4.0
2,2016-01-07,2.0
2,2016-01-12,4.0
2,2016-01-17,3.0
2,2016-01-22,1.0
2,2016-01-27,4.0
2,2016-02-01,4.0
2,2016-02-11,3.0
2,2016-02-16,7.0
2,2016-02-21,5.0
2,2016-02-26,6.0
2,2016-03-02,11.0
2,2016-03-07,7.0
2,2016-03-12,11.0
2,2016-03-17,21.0
2,2016-03-22,6.0
2,2016-03-27,13.0
2,2016-04-01,15.0
2,2016-04-06,28.0
2,2016-04-11,44.0
2,2016-04-16,30.0
2,2016-04-21,15.0
2,2016-04-26,24.0
2,2016-05-01,12.0
2,2016-05-06,9.0
2,2016-05-11,6.0
2,2016-05-16,3.0
2,2016-05-21,2.0
2,2016-05-26,1.0
2,2016-05-31,3.0
2,2016-06-05,2.0
2,2016-06-10,2.0
2,2016-06-15,5.0
2,2016-06-25,2.0
2,2016-06-30,4.0
2,2016-07-15,3.0
2,2016-07-25,2.0
2,2016-07-30,5.0
2,2016-08-09,8.0
2,2016-08-14,3.0
2,2016-08-19,1.0
2,2016-08-24,1.0
2,2016-09-03,2.0
2,2016-09-08,2.0
2,2016-09-23,6.0
2,2016-10-18,1.0
3,2015-01-07,1.0
3,2015-01-17,1.0
3,2015-04-02,1.0
3,2015-04-07,2.0
3,2015-04-12,2.0
3,2015-04-17,1.0
3,2015-04-22,1.0
3,2015-04-27,1.0
3,2015-05-12,1.0
3,2015-05-17,1.0
3,2015-06-01,1.0
3,2015-06-11,2.0
3,2015-06-16,1.0
3,2015-06-26,3.0
3,2015-07-16,1.0
3,2015-08-05,1.0
3,2015-08-15,3.0
3,2015-09-14,1.0
3,2015-09-24,1.0
3,2015-10-14,2.0
3,2015-11-13,1.0
3,2015-11-23,1.0
3,2015-11-28,2.0
3,2015-12-08,3.0
3,2015-12-13,2.0
3,2015-12-18,1.0
3,2015-12-23,2.0
3,2015-12-28,1.0
3,2016-01-02,13.0
3,2016-01-07,7.0
3,2016-01-12,12.0
3,2016-01-17,5.0
3,2016-01-22,15.0
3,2016-01-27,7.0
3,2016-02-01,9.0
3,2016-02-06,2.0
3,2016-02-11,3.0
3,2016-02-16,17.0
3,2016-02-21,14.0
3,2016-02-26,11.0
3,2016-03-02,12.0
3,2016-03-07,14.0
3,2016-03-12,10.0
3,2016-03-17,7.0
3,2016-03-22,7.0
3,2016-03-27,12.0
3,2016-04-01,18.0
3,2016-04-06,30.0
3,2016-04-11,43.0
3,2016-04-16,30.0
3,2016-04-21,7.0
3,2016-04-26,23.0
3,2016-05-01,23.0
3,2016-05-06,11.0
3,2016-05-11,6.0
3,2016-05-16,16.0
3,2016-05-21,10.0
3,2016-05-26,5.0
3,2016-05-31,2.0
3,2016-06-05,4.0
3,2016-06-10,4.0
3,2016-06-15,3.0
3,2016-06-20,3.0
3,2016-06-25,1.0
3,2016-06-30,1.0
3,2016-07-10,1.0
3,2016-07-15,1.0
3,2016-07-30,1.0
3,2016-08-09,6.0
3,2016-08-14,1.0
3,2016-08-24,2.0
3,2016-09-03,1.0
4,2015-01-22,1.0
4,2015-04-02,1.0
4,2015-04-07,1.0
4,2015-04-12,1.0
4,2015-04-17,2.0
4,2015-04-22,1.0
4,2015-04-27,2.0
4,2015-05-02,1.0
4,2015-05-12,3.0
4,2015-05-17,4.0
4,2015-05-22,1.0
4,2015-06-06,5.0
4,2015-06-11,1.0
4,2015-06-16,4.0
4,2015-06-21,2.0
4,2015-07-06,1.0
4,2015-07-16,1.0
4,2015-07-21,1.0
4,2015-07-26,3.0
4,2015-07-31,1.0
4,2015-08-10,1.0
4,2015-08-15,2.0
4,2015-08-30,1.0
4,2015-09-24,1.0
4,2015-10-04,1.0
4,2015-11-13,1.0
4,2015-11-23,1.0
4,2015-11-28,1.0
4,2015-12-03,3.0
4,2015-12-08,3.0
4,2015-12-13,2.0
4,2015-12-23,5.0
4,2015-12-28,1.0
4,2016-01-02,5.0
4,2016-01-07,9.0
4,2016-01-12,8.0
4,2016-01-17,16.0
4,2016-01-22,12.0
4,2016-01-27,8.0
4,2016-02-01,15.0
4,2016-02-06,3.0
4,2016-02-11,20.0
4,2016-02-16,17.0
4,2016-02-21,13.0
4,2016-02-26,11.0
4,2016-03-02,12.0
4,2016-03-07,18.0
4,2016-03-12,7.0
4,2016-03-17,17.0
4,2016-03-22,15.0
4,2016-03-27,24.0
4,2016-04-01,9.0
4,2016-04-06,3.0
4,2016-04-11,8.0
4,2016-04-16,9.0
4,2016-04-21,7.0
4,2016-04-26,14.0
4,2016-05-01,16.0
4,2016-05-06,9.0
4,2016-05-11,4.0
4,2016-05-16,6.0
4,2016-05-21,1.0
4,2016-05-26,5.0
4,2016-05-31,3.0
4,2016-06-05,3.0
4,2016-06-10,1.0
4,2016-06-15,1.0
4,2016-06-20,3.0
4,2016-06-25,2.0
4,2016-07-05,1.0
4,2016-07-30,2.0
4,2016-08-09,1.0
4,2016-08-14,1.0
4,2016-08-19,1.0
4,2016-08-24,1.0
4,2016-09-23,1.0
4,2016-10-03,1.0
5,2015-01-17,1.0
5,2015-02-01,1.0
5,2015-02-21,1.0
5,2015-03-23,1.0
5,2015-04-12,5.0
5,2015-04-17,2.0
5,2015-04-22,2.0
5,2015-04-27,8.0
5,2015-05-02,5.0
5,2015-05-07,5.0
5,2015-05-12,3.0
5,2015-05-17,7.0
5,2015-05-22,4.0
5,2015-05-27,5.0
5,2015-06-01,4.0
5,2015-06-06,6.0
5,2015-06-11,1.0
5,2015-06-16,1.0
5,2015-06-26,4.0
5,2015-07-01,2.0
5,2015-07-16,1.0
5,2015-07-21,2.0
5,2015-07-26,2.0
5,2015-08-15,3.0
5,2015-08-20,1.0
5,2015-08-30,2.0
5,2015-09-04,1.0
5,2015-09-19,1.0
5,2015-09-29,1.0
5,2015-10-04,3.0
5,2015-10-19,1.0
5,2015-11-08,2.0
5,2015-11-23,2.0
5,2015-11-28,10.0
5,2015-12-03,2.0
5,2015-12-08,2.0
5,2015-12-13,6.0
5,2015-12-18,3.0
5,2015-12-28,6.0
5,2016-01-02,6.0
5,2016-01-07,12.0
5,2016-01-12,7.0
5,2016-01-17,11.0
5,2016-01-22,12.0
5,2016-01-27,15.0
5,2016-02-01,11.0
5,2016-02-06,3.0
5,2016-02-11,4.0
5,2016-02-16,13.0
5,2016-02-21,8.0
5,2016-02-26,10.0
5,2016-03-02,11.0
5,2016-03-07,17.0
5,2016-03-12,6.0
5,2016-03-17,11.0
5,2016-03-22,18.0
5,2016-03-27,17.0
5,2016-04-01,21.0
5,2016-04-06,13.0
5,2016-04-11,41.0
5,2016-04-16,37.0
5,2016-04-21,27.0
5,2016-04-26,26.0
5,2016-05-01,26.0
5,2016-05-06,8.0
5,2016-05-11,12.0
5,2016-05-16,9.0
5,2016-05-21,7.0
5,2016-05-26,5.0
5,2016-05-31,7.0
5,2016-06-05,6.0
5,2016-06-10,7.0
5,2016-06-15,8.0
5,2016-06-20,2.0
5,2016-06-25,5.0
5,2016-06-30,6.0
5,2016-07-05,4.0
5,2016-07-10,1.0
5,2016-07-15,2.0
5,2016-07-20,1.0
5,2016-07-25,1.0
5,2016-07-30,2.0
5,2016-08-14,8.0
5,2016-08-19,1.0
5,2016-08-24,5.0
5,2016-09-08,1.0
5,2016-09-23,1.0
5,2016-09-28,1.0
6,2015-01-27,1.0
6,2015-03-03,1.0
6,2015-03-13,1.0
6,2015-03-23,1.0
6,2015-04-07,2.0
6,2015-04-12,5.0
6,2015-04-17,3.0
6,2015-04-22,3.0
6,2015-04-27,4.0
6,2015-05-02,5.0
6,2015-05-07,3.0
6,2015-05-12,6.0
6,2015-05-17,2.0
6,2015-05-27,3.0
6,2015-06-01,3.0
6,2015-06-06,3.0
6,2015-06-11,1.0
6,2015-06-16,5.0
6,2015-06-21,2.0
6,2015-06-26,3.0
6,2015-07-06,5.0
6,2015-07-11,3.0
6,2015-07-16,2.0
6,2015-07-21,1.0
6,2015-07-26,1.0
6,2015-07-31,1.0
6,2015-08-05,1.0
6,2015-08-15,2.0
6,2015-08-20,1.0
6,2015-08-25,1.0
6,2015-08-30,1.0
6,2015-09-04,1.0
6,2015-09-14,4.0
6,2015-09-24,1.0
6,2015-10-04,1.0
6,2015-10-09,1.0
6,2015-10-19,1.0
6,2015-11-03,3.0
6,2015-11-13,3.0
6,2015-11-18,2.0
6,2015-11-23,2.0
6,2015-11-28,4.0
6,2015-12-03,2.0
6,2015-12-08,2.0
6,2015-12-13,6.0
6,2015-12-18,8.0
6,2015-12-23,2.0
6,2015-12-28,5.0
6,2016-01-02,4.0
6,2016-01-07,5.0
6,2016-01-12,7.0
6,2016-01-17,3.0
6,2016-01-22,1.0
6,2016-01-27,4.0
6,2016-02-01,3.0
6,2016-02-11,1.0
6,2016-02-16,6.0
6,2016-02-21,5.0
6,2016-02-26,6.0
6,2016-03-02,12.0
6,2016-03-07,14.0
6,2016-03-12,9.0
6,2016-03-17,49.0
6,2016-03-22,53.0
6,2016-03-27,220.0
6,2016-04-01,217.0
6,2016-04-06,154.0
6,2016-04-11,164.0
6,2016-04-16,120.0
6,2016-04-21,38.0
6,2016-04-26,52.0
6,2016-05-01,26.0
6,2016-05-06,6.0
6,2016-05-11,6.0
6,2016-05-16,6.0
6,2016-05-21,2.0
6,2016-05-26,1.0
6,2016-05-31,3.0
6,2016-06-05,2.0
6,2016-06-10,1.0
6,2016-06-15,2.0
6,2016-06-20,1.0
6,2016-06-25,2.0
6,2016-06-30,1.0
6,2016-07-10,1.0
6,2016-07-25,1.0
6,2016-07-30,1.0
6,2016-08-14,9.0
6,2016-08-19,1.0
6,2016-08-24,7.0
6,2016-09-03,1.0
6,2016-09-13,2.0
6,2016-09-23,5.0
6,2016-09-28,2.0
7,2014-09-29,1.0
7,2015-01-02,2.0
7,2015-01-12,1.0
7,2015-02-16,1.0
7,2015-03-08,1.0
7,2015-03-13,1.0
7,2015-03-28,1.0
7,2015-04-07,1.0
7,2015-04-12,2.0
7,2015-04-17,2.0
7,2015-04-22,4.0
7,2015-04-27,3.0
7,2015-05-02,1.0
7,2015-05-07,8.0
7,2015-05-12,8.0
7,2015-05-17,8.0
7,2015-05-22,10.0
7,2015-05-27,5.0
7,2015-06-01,13.0
7,2015-06-06,6.0
7,2015-06-11,3.0
7,2015-06-16,4.0
7,2015-06-21,3.0
7,2015-06-26,2.0
7,2015-07-01,1.0
7,2015-07-06,1.0
7,2015-07-11,3.0
7,2015-07-16,8.0
7,2015-07-21,3.0
7,2015-07-26,3.0
7,2015-07-31,1.0
7,2015-08-15,3.0
7,2015-08-30,3.0
7,2015-09-09,1.0
7,2015-09-14,2.0
7,2015-09-29,1.0
7,2015-10-14,1.0
7,2015-10-19,1.0
7,2015-10-24,1.0
7,2015-11-03,1.0
7,2015-11-08,2.0
7,2015-11-13,1.0
7,2015-11-23,2.0
7,2015-11-28,4.0
7,2015-12-03,9.0
7,2015-12-08,18.0
7,2015-12-13,11.0
7,2015-12-18,12.0
7,2015-12-23,3.0
7,2015-12-28,14.0
7,2016-01-02,15.0
7,2016-01-07,24.0
7,2016-01-12,11.0
7,2016-01-17,11.0
7,2016-01-22,7.0
7,2016-01-27,10.0
7,2016-02-01,24.0
7,2016-02-06,3.0
7,2016-02-11,23.0
7,2016-02-16,19.0
7,2016-02-21,11.0
7,2016-02-26,19.0
7,2016-03-02,29.0
7,2016-03-07,40.0
7,2016-03-12,20.0
7,2016-03-17,21.0
7,2016-03-22,14.0
7,2016-03-27,36.0
7,2016-04-01,26.0
7,2016-04-06,34.0
7,2016-04-11,62.0
7,2016-04-16,44.0
7,2016-04-21,28.0
7,2016-04-26,34.0
7,2016-05-01,21.0
7,2016-05-06,10.0
7,2016-05-11,9.0
7,2016-05-16,12.0
7,2016-05-21,5.0
7,2016-05-26,6.0
7,2016-05-31,5.0
7,2016-06-05,5.0
7,2016-06-10,1.0
7,2016-06-15,7.0
7,2016-06-20,5.0
7,2016-06-25,3.0
7,2016-07-10,1.0
7,2016-07-15,2.0
7,2016-07-25,4.0
7,2016-07-30,2.0
7,2016-08-09,4.0
7,2016-08-14,7.0
7,2016-08-24,2.0
7,2016-09-03,1.0
7,2016-09-08,2.0
7,2016-09-13,1.0
7,2016-09-18,2.0
7,2016-09-23,1.0
7,2016-09-28,3.0
7,2016-10-23,1.0
8,2015-03-13,1.0
8,2015-03-18,2.0
8,2015-05-02,1.0
8,2015-05-07,1.0
8,2015-05-12,3.0
8,2015-05-17,2.0
8,2015-05-22,2.0
8,2015-05-27,1.0
8,2015-06-06,2.0
8,2015-06-11,2.0
8,2015-06-16,1.0
8,2015-07-06,2.0
8,2015-08-15,1.0
8,2015-11-28,3.0
8,2015-12-28,1.0
8,2016-01-02,2.0
8,2016-01-07,4.0
8,2016-01-17,5.0
8,2016-01-22,1.0
8,2016-02-01,2.0
8,2016-02-16,2.0
8,2016-02-21,3.0
8,2016-02-26,5.0
8,2016-03-02,1.0
8,2016-03-07,5.0
8,2016-03-12,1.0
8,2016-03-17,4.0
8,2016-03-22,1.0
8,2016-04-01,2.0
8,2016-04-06,2.0
8,2016-04-11,6.0
8,2016-04-16,9.0
8,2016-04-21,9.0
8,2016-04-26,9.0
8,2016-05-01,7.0
8,2016-05-06,8.0
8,2016-05-11,4.0
8,2016-05-16,4.0
8,2016-05-26,2.0
8,2016-05-31,2.0
8,2016-06-05,3.0
8,2016-06-15,1.0
8,2016-06-20,1.0
8,2016-07-15,1.0
8,2016-08-14,2.0
8,2016-08-19,1.0
8,2016-09-18,1.0
8,2016-10-18,1.0
9,2015-01-07,2.0
9,2015-02-21,1.0
9,2015-03-28,1.0
9,2015-04-17,1.0
9,2015-04-27,4.0
9,2015-05-02,2.0
9,2015-05-07,1.0
9,2015-05-12,3.0
9,2015-05-17,2.0
9,2015-05-27,1.0
9,2015-06-01,2.0
9,2015-06-06,2.0
9,2015-06-16,2.0
9,2015-06-21,1.0
9,2015-07-01,1.0
9,2015-07-06,5.0
9,2015-07-16,2.0
9,2015-07-21,2.0
9,2015-07-26,1.0
9,2015-07-31,2.0
9,2015-08-05,1.0
9,2015-08-15,1.0
9,2015-09-14,1.0
9,2015-10-09,1.0
9,2015-11-08,1.0
9,2015-11-18,2.0
9,2015-11-28,3.0
9,2015-12-08,9.0
9,2015-12-13,3.0
9,2015-12-18,1.0
9,2015-12-23,2.0
9,2015-12-28,2.0
9,2016-01-02,8.0
9,2016-01-07,5.0
9,2016-01-12,5.0
9,2016-01-17,4.0
9,2016-01-22,6.0
9,2016-01-27,5.0
9,2016-02-01,3.0
9,2016-02-06,2.0
9,2016-02-16,10.0
9,2016-02-21,4.0
9,2016-02-26,6.0
9,2016-03-02,13.0
9,2016-03-07,15.0
9,2016-03-12,8.0
9,2016-03-17,17.0
9,2016-03-22,14.0
9,2016-03-27,25.0
9,2016-04-01,23.0
9,2016-04-06,24.0
9,2016-04-11,41.0
9,2016-04-16,13.0
9,2016-04-21,14.0
9,2016-04-26,16.0
9,2016-05-01,24.0
9,2016-05-06,8.0
9,2016-05-11,1.0
9,2016-05-16,6.0
9,2016-05-21,2.0
9,2016-05-26,4.0
9,2016-05-31,6.0
9,2016-06-05,6.0
9,2016-06-10,3.0
9,2016-06-15,3.0
9,2016-06-20,3.0
9,2016-07-15,1.0
9,2016-07-25,1.0
9,2016-07-30,4.0
9,2016-08-09,1.0
9,2016-08-14,9.0
9,2016-08-19,1.0
9,2016-08-24,5.0
9,2016-09-18,2.0
9,2016-09-23,1.0
10,2015-01-02,1.0
10,2015-01-12,1.0
10,2015-02-26,1.0
10,2015-03-03,1.0
10,2015-03-13,1.0
10,2015-03-23,2.0
10,2015-03-28,1.0
10,2015-04-02,1.0
10,2015-04-12,5.0
10,2015-04-17,2.0
10,2015-04-22,4.0
10,2015-04-27,10.0
10,2015-05-02,6.0
10,2015-05-07,3.0
10,2015-05-12,5.0
10,2015-05-17,10.0
10,2015-05-22,8.0
10,2015-05-27,3.0
10,2015-06-01,4.0
10,2015-06-06,6.0
10,2015-06-11,1.0
10,2015-06-16,3.0
10,2015-06-21,4.0
10,2015-06-26,4.0
10,2015-07-01,4.0
10,2015-07-16,1.0
10,2015-07-21,1.0
10,2015-07-26,3.0
10,2015-08-05,2.0
10,2015-08-10,3.0
10,2015-08-15,2.0
10,2015-08-20,2.0
10,2015-08-25,1.0
10,2015-08-30,3.0
10,2015-09-09,1.0
10,2015-09-24,1.0
10,2015-09-29,2.0
10,2015-10-14,1.0
10,2015-10-19,1.0
10,2015-11-03,1.0
10,2015-11-08,4.0
10,2015-11-13,4.0
10,2015-11-23,1.0
10,2015-11-28,4.0
10,2015-12-03,4.0
10,2015-12-08,3.0
10,2015-12-13,11.0
10,2015-12-18,4.0
10,2015-12-23,8.0
10,2015-12-28,7.0
10,2016-01-02,8.0
10,2016-01-07,24.0
10,2016-01-12,10.0
10,2016-01-17,8.0
10,2016-01-22,8.0
10,2016-01-27,13.0
10,2016-02-01,24.0
10,2016-02-06,2.0
10,2016-02-11,8.0
10,2016-02-16,11.0
10,2016-02-21,21.0
10,2016-02-26,11.0
10,2016-03-02,12.0
10,2016-03-07,24.0
10,2016-03-12,9.0
10,2016-03-17,14.0
10,2016-03-22,19.0
10,2016-03-27,26.0
10,2016-04-01,17.0
10,2016-04-06,19.0
10,2016-04-11,48.0
10,2016-04-16,29.0
10,2016-04-21,23.0
10,2016-04-26,29.0
10,2016-05-01,34.0
10,2016-05-06,22.0
10,2016-05-11,21.0
10,2016-05-16,10.0
10,2016-05-21,12.0
10,2016-05-26,12.0
10,2016-05-31,9.0
10,2016-06-05,3.0
10,2016-06-10,2.0
10,2016-06-15,6.0
10,2016-06-20,5.0
10,2016-06-25,5.0
10,2016-06-30,3.0
10,2016-07-10,2.0
10,2016-07-20,4.0
10,2016-07-25,3.0
10,2016-07-30,3.0
10,2016-08-04,3.0
10,2016-08-09,6.0
10,2016-08-14,2.0
10,2016-08-19,1.0
10,2016-08-29,3.0
10,2016-09-18,3.0
10,2016-09-23,1.0
10,2016-10-03,1.0
11,2015-01-17,1.0
11,2015-03-03,1.0
11,2015-03-08,1.0
11,2015-03-13,1.0
11,2015-04-07,1.0
11,2015-04-12,1.0
11,2015-05-07,3.0
11,2015-05-12,1.0
11,2015-06-01,1.0
11,2015-06-06,1.0
11,2015-06-16,2.0
11,2015-06-21,1.0
11,2015-06-26,1.0
11,2015-07-06,2.0
11,2015-09-14,1.0
11,2015-09-19,1.0
11,2015-10-04,1.0
11,2015-11-13,1.0
11,2015-12-03,2.0
11,2015-12-08,2.0
11,2015-12-13,2.0
11,2015-12-18,1.0
11,2016-01-02,1.0
11,2016-01-12,1.0
11,2016-01-17,2.0
11,2016-01-22,1.0
11,2016-02-01,2.0
11,2016-02-06,1.0
11,2016-02-11,2.0
11,2016-02-16,7.0
11,2016-02-21,5.0
11,2016-02-26,5.0
11,2016-03-02,11.0
11,2016-03-07,6.0
11,2016-03-12,4.0
11,2016-03-17,7.0
11,2016-03-22,3.0
11,2016-03-27,6.0
11,2016-04-01,3.0
11,2016-04-06,5.0
11,2016-04-11,19.0
11,2016-04-16,4.0
11,2016-04-21,7.0
11,2016-05-01,6.0
11,2016-05-06,6.0
11,2016-05-11,2.0
11,2016-05-16,4.0
11,2016-05-21,4.0
11,2016-05-31,1.0
11,2016-06-15,2.0
11,2016-06-20,2.0
11,2016-06-25,1.0
11,2016-07-05,2.0
11,2016-07-15,1.0
11,2016-07-25,1.0
11,2016-08-09,1.0
11,2016-08-19,1.0
11,2016-08-24,1.0
11,2016-09-08,1.0
12,2015-02-26,1.0
12,2015-03-08,1.0
12,2015-04-02,1.0
12,2015-04-17,1.0
12,2015-04-22,1.0
12,2015-04-27,4.0
12,2015-05-02,2.0
12,2015-05-12,4.0
12,2015-05-17,1.0
12,2015-05-22,3.0
12,2015-06-01,2.0
12,2015-06-06,2.0
12,2015-06-11,2.0
12,2015-06-16,6.0
12,2015-06-21,3.0
12,2015-06-26,1.0
12,2015-07-06,3.0
12,2015-07-21,4.0
12,2015-08-10,1.0
12,2015-08-15,1.0
12,2015-09-14,1.0
12,2015-09-24,1.0
12,2015-10-19,1.0
12,2015-11-13,1.0
12,2015-11-23,1.0
12,2015-11-28,1.0
12,2015-12-03,4.0
12,2015-12-08,5.0
12,2015-12-13,3.0
12,2015-12-18,5.0
12,2015-12-23,2.0
12,2015-12-28,5.0
12,2016-01-02,1.0
12,2016-01-07,4.0
12,2016-01-12,2.0
12,2016-01-17,2.0
12,2016-01-22,3.0
12,2016-02-01,7.0
12,2016-02-11,5.0
12,2016-02-16,7.0
12,2016-02-21,5.0
12,2016-02-26,2.0
12,2016-03-02,7.0
12,2016-03-07,10.0
12,2016-03-12,9.0
12,2016-03-17,4.0
12,2016-03-22,11.0
12,2016-03-27,14.0
12,2016-04-01,5.0
12,2016-04-06,17.0
12,2016-04-11,22.0
12,2016-04-16,15.0
12,2016-04-21,9.0
12,2016-04-26,14.0
12,2016-05-01,22.0
12,2016-05-06,10.0
12,2016-05-11,11.0
12,2016-05-16,11.0
12,2016-05-21,4.0
12,2016-05-26,8.0
12,2016-05-31,5.0
12,2016-06-05,2.0
12,2016-06-10,6.0
12,2016-06-15,3.0
12,2016-06-20,13.0
12,2016-06-25,6.0
12,2016-06-30,6.0
12,2016-07-05,5.0
12,2016-07-10,8.0
12,2016-07-15,2.0
12,2016-07-20,3.0
12,2016-07-25,2.0
12,2016-08-09,1.0
12,2016-08-14,3.0
12,2016-08-19,2.0
12,2016-08-24,1.0
12,2016-09-08,1.0
12,2016-09-28,2.0
13,2015-03-13,1.0
13,2015-03-23,1.0
13,2015-04-12,1.0
13,2015-04-17,1.0
13,2015-04-27,2.0
13,2015-05-17,1.0
13,2015-06-01,1.0
13,2015-06-11,1.0
13,2015-06-21,1.0
13,2015-07-11,1.0
13,2015-07-16,2.0
13,2015-11-18,1.0
13,2015-11-23,1.0
13,2015-12-03,5.0
13,2015-12-08,2.0
13,2015-12-13,1.0
13,2015-12-18,1.0
13,2015-12-23,1.0
